id,term_in_arabic,new_term_in_arabic,term_in_arabic_normalized,definition_in_english,part_of_speech,is_from_french,is_vulgar,french,example_sentence_in_arabic,example_sentence_in_arabic_normalized,example_sentence_in_english
15448,أعْرَافْ,,أعراف,bosses,N,False,False,,ليوم إجتمعوا الأعراف متاعنا في مقر الشركة,ليوم إجتمعوا الأعراف متاعنا في مقر الشركة,Our bosses met today in the company headquarters.
15449,أعْرَافْ النْخَلْ,,أعراف النخل,palm branches,N,False,False,,أعراف النخل نجّمو نعملو منهم باراسول في الصّيف,أعراف النخل نجمو نعملو منهم باراسول في الصيف,We can make sunshades from palm branches.
15450,أَعْرِجْ,,أعرج,"lame, walks with a limp",ADJ,False,False,,الإنسان الأعرج ما ينجّمش يدخل للجيش,الإنسان الأعرج ما ينجمش يدخل للجيش,Lame people can't join the army.
15451,أعَزْ طَرْفْ,,أعز طرف,"the best part, section",N,False,False,,عطيت أعزّ طرف من الڨاطّو لأمّي,عطيت أعز طرف من الڨاطو لأمي,I gave the best section of the cake to mom.
15452,أعْشَابْ طُفَيْلِيَّة,,أعشاب طفيلية,"parasitic plants, weeds",N,False,False,,باش نخرج نحّي الأعشاب الطفيليّة مالجنينة,باش نخرج نحي الأعشاب الطفيلية مالجنينة,I'm going to go and pull the weeds from the garden.
15454,أعْصَابُو هَادْيَة,,أعصابو هادية,"he's calm-natured, laid back",PHR,False,False,,توّ معادش متغشّش أعصابو هادية,تو معادش متغشش أعصابو هادية,He's not angry any more; his nerves are calm.
15455,أعْطَاهَالُو لا تَقْرَا لَا تِكْتِبْ,,أعطاهالو لا تقرا لا تكتب,"to give someone a surprising, unexpected beating",PHR,False,False,,أحمد ضرب سمير في وجهو ببونية أعطاهالوا لا تقرا لا تكتب,أحمد ضرب سمير في وجهو ببونية أعطاهالوا لا تقرا لا تكتب,Ahmed punched Samir in the face really hard and unexpectedly.
15457,أَعْطِينِي نَعْمِلْ جُغْمَة,,أعطيني نعمل جغمة,give me a sip/gulp of water,PHR,False,False,,"ما نعرفش مطعموالعصير هذا, أعطيني نعمل جغمة","ما نعرفش مطعموالعصير هذا, أعطيني نعمل جغمة",I don't know the taste of that juice; let me have a sip.
15458,أعْطِينِي وِذْنِكْ,,أعطيني وذنك,"listen to me, give me your ear",PHR,False,False,,أعطيني وذنك و أسمعني بالڨدى,أعطيني وذنك و أسمعني بالڨدى,Give me your ear and listen carefully.
15459,أعْطِيهْ الجْنَبْ,,أعطيه الجنب,"to trust, put confidence in, tell someone your secrets",PHR,False,False,,"الرّاجل هذاكا خبيث, ما عادش تعطيه الجنب","الراجل هذاكا خبيث, ما عادش تعطيه الجنب",That man is tricky; don't trust him.
15460,أعْقِمْ,,أعقم,"incontinent, man who can't produce children",N,False,False,,الراجل هاذا أعقم مايجيبش الصغار,الراجل هاذا أعقم مايجيبش الصغار,That man is incontinent; he can't have kids.
15461,إعْلَامْ,,إعلام,media,N,False,False,,وسائل الإعلام في تونس يكذبو برشة,وسائل الإعلام في تونس يكذبو برشة,The media in Tunisia lie a lot.
15462,إعْلَامِي,,إعلامي,"journalist, member of the media",N,False,False,,كي نكبر نحبّ نولّي إعلامي ناجح,كي نكبر نحب نولي إعلامي ناجح,When I get older I want to become a successful journalist.
15464,إعْلَامِيَة,,إعلامية,"computers, information technology",N,False,False,,قريت إعلاميّة في الجامعة,قريت إعلامية في الجامعة,I studied computers in university.
15466,إعْلَانْ الحَرْبْ,,إعلان الحرب,"war declaration, proclamation of war",N,False,False,,أمريكا أعلنت الحرب على العراق,أمريكا أعلنت الحرب على العراق,America declared war on Irak.
15467,إعْلَانْ وَفَاةْ,,إعلان وفاة,"death certificate, announcement of death",N,False,False,,سمعت في الراديون إعلان وفاة الرئيس,سمعت في الراديون إعلان وفاة الرئيس,I heard on the radio that announcement of the death of the president.
15468,إعْلَانَاتْ,,إعلانات,"advertisements, commercials",N,False,False,,ما نحبّهمش يلصّقو الإعلانات على الحيط,ما نحبهمش يلصقو الإعلانات على الحيط,I don't want them to hang advertisements on the walls.
15469,أعْلَمْ,,أعلم,"knows better, more aware/knowledgeable",V,False,False,,الله أعلم,الله أعلم,God knows better.
15470,أعلِنْ,,أعلن,"to declare, announce",V,False,False,,رونالدو أعلن الإعتزال متاعو,رونالدو أعلن الإعتزال متاعو,Ronaldo announced his retirement.
15471,أعلن الوقت بدل الضّائع,أَعْلِنْ الوَقِتْ بَدَلْ الضَّائِعْ,أعلن الوقت بدل الضائع,to announce the extra time to be added to a football/soccer match,V,False,False,,الحكم أعلن الوقت بدل الضائع,الحكم أعلن الوقت بدل الضائع,The referee announced the extra time to be added.
15472,أعْلَنْ إيمَانُو,,أعلن إيمانو,to announce one's faith/belief,V,False,False,,فما شخص فرنساوي أعلن إيمانو ودخل الإسلام,فما شخص فرنساوي أعلن إيمانو ودخل الإسلام,There are French people who announced their conversion to Islam.
15473,أعْلَى,,أعلى,higher,ADJ,False,False,,طلعنا لأعلى نقطة في جبل بوقرنين,طلعنا لأعلى نقطة في جبل بوقرنين,We climbed to the highest point of Mount Bouguernine.
15474,أعْمَال,,أعمال,"actions, works",N,False,False,,ربّي باش يحاسبنا على الأعمال متاعنا,ربي باش يحاسبنا على الأعمال متاعنا,God will judge us for our deeds.
15475,أعْمَالْ الرُّسْل,,أعمال الرسل,actions of Mohammed,N,False,False,,لازمنا ديما نعتبروا من أعمال الرسل,لازمنا ديما نعتبروا من أعمال الرسل,We always need to consider the acts of Mohammed.
15475,أعْمَالْ الرُّسْل,,أعمال الرسل,Acts of the Apostles (Bible),N,False,False,,قريت شوية من أعمال الرسل,قريت شوية من أعمال الرسل,I read some from the Acts of the Apostles.
15476,أعْمِشْ,,أعمش,someone with poor eyesight,ADJ,False,False,,العسّاس أعمش ما يراش بالقدى,العساس أعمش ما يراش بالقدى,The guard has poor eyesight; he doesn’t see well.
15478,أعْمْلِلنَّا رُومِيزْ,,أعمللنا روميز,"to lower the price, make a discount",V,False,False,,أعمللنا روميز باش نشريو من عندك ثلاثة قطايع,أعمللنا روميز باش نشريو من عندك ثلاثة قطايع,Lower the price so we can buy three items from you.
15480,أعوِرْ,,أعور,one-eyed,ADJ,False,False,,ريت قطّوس أعور,ريت قطوس أعور,I saw a one-eyed cat.
15482,يعَيّشُو,,يعيشو,"thanks, I appreciate it (less formal)",PHR,False,False,,عيّشو صاحبي بارك الله فيك,عيشو صاحبي بارك الله فيك,"Thanks, friend, God bless you."
15483,آغَا,,آغا,old honorific title used in Ottoman Empire,N,False,False,,قبل في عهد البايات كان فمّا آغا في تونس,قبل في عهد البايات كان فما آغا في تونس,"During the Bey's time,there used to be Aghas in Tunisia."
15484,أغَالْبَة,,أغالبة,Aghlabids: Arab dynasty of emirs,N,False,False,,القيروان كانت عاصمة الأغالبة,القيروان كانت عاصمة الأغالبة,Kairouen was the capital of the Aghlabids.
15485,إغْتَالْ,,إغتال,to assassinate,V,False,False,,الموساد إغتالو قيادي كبير في حماس,الموساد إغتالو قيادي كبير في حماس,Mossad assassinated an important leader of Hamas.
15486,إغتسل,إِغْتَسِلْ,إغتسل,to wash away one's impurity from something wrong/unclean before praying,V,False,False,,نلقى روحي إحتلمت قمت إغتسلت وصليت,نلقى روحي إحتلمت قمت إغتسلت وصليت,I found out I had had a wet dream and got up and washed and prayed.
15487,إغْتِصَابْ,,إغتصاب,raped,N,False,False,,الإغتصاب يعاقب عليه القانون,الإغتصاب يعاقب عليه القانون,Rape is punishable by the law.
15488,إغْتَصَبْ,,إغتصب,to rape,V,False,False,,إغتصب بنيّة,إغتصب بنية,He raped a girl.
15489,إغْتَنَمْ,,إغتنم,"to seize the opportunity, take advantage",V,False,False,,إغتنم الفرصة,إغتنم الفرصة,He seized the opportunity.
15490,إغْتِيَالْ,,إغتيال,assassination,N,False,False,,محاولة إغتيال فيدال كاسترو,محاولة إغتيال فيدال كاسترو,The attempted assassination of Fidel Castro.
15491,إغْرَاءْ جِنْسِي,,إغراء جنسي,sexual temptation,N,False,False,,تفرجت في فيلم متاع إغراء جنسي,تفرجت في فيلم متاع إغراء جنسي,I watched a movie of sexual temptation.
